loanID,origChannel,sellerName,origIntRate,orgUPB,orgLoanTerm,orginationDate,firstPaymentDate,orgLTV,orgCombinedLTV,numBorrowers,orgDebttoIncomeRatio,borrowerCreditScoreAtOrigination,firstTimeHomeBuyer,loanPurpose,propType,numUnits,occType,propertyState,zipCodeShort,priMortgageInsurancePercent,prodType,coBorrowerCreditScoreAtOrigination,mortInsType,reloMortIndicator,delinquency
104433782714,R,OTHER,7.5,110000,180,11/1999,12/1999,80,,2.0,39.0,694.0,N,P,SF,1,P,GA,301,,FRM,704.0,,N,More than 90 d
104437415813,R,OTHER,8.5,150000,360,01/2000,03/2000,19,,2.0,38.0,761.0,N,P,SF,1,P,MD,208,,FRM,775.0,,N,More than 90 d
104449181703,C,AMTRUST BANK,7.375,105000,240,11/1999,01/2000,75,,2.0,12.0,739.0,N,R,SF,1,P,MO,634,,FRM,753.0,,N,More than 90 d
104456442570,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.625,184000,360,02/2000,04/2000,80,,2.0,24.0,773.0,N,P,SF,1,P,AL,365,,FRM,769.0,,Y,More than 90 d
104460402167,R,REGIONS BANK,7.625,122000,360,01/2000,03/2000,88,,2.0,23.0,622.0,N,R,SF,1,P,MS,388,30.0,FRM,605.0,1.0,N,More than 90 d
104475823268,B,REGIONS BANK,8.5,65000,360,12/1999,02/2000,78,,1.0,27.0,755.0,N,C,SF,1,I,FL,336,,FRM,,,N,More than 90 d
104479105733,C,JPMORGAN CHASE BANK  NA,7.75,134000,180,12/1999,03/2000,87,,2.0,57.0,711.0,N,R,SF,1,P,NJ,80,12.0,FRM,713.0,1.0,N,More than 90 d
104480136624,C,AMTRUST BANK,8.0,152000,360,12/1999,02/2000,57,,2.0,16.0,757.0,N,R,SF,1,P,IL,606,,FRM,742.0,,N,More than 90 d
104481305950,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.125,166000,360,01/2000,03/2000,85,,2.0,37.0,763.0,Y,P,SF,1,P,NJ,78,12.0,FRM,757.0,1.0,N,More than 90 d
104481611026,C,JPMORGAN CHASE BANK  NA,7.75,139000,360,11/1999,01/2000,80,,1.0,40.0,707.0,N,P,SF,2,P,NY,112,,FRM,,,N,More than 90 d
104491041635,R,OTHER,7.25,200000,180,01/2000,03/2000,59,,2.0,38.0,702.0,N,R,SF,1,P,TX,783,,FRM,757.0,,N,More than 90 d
104491785728,B,BANK OF AMERICA  N.A.,8.375,75000,360,01/2000,03/2000,19,,1.0,43.0,718.0,N,C,SF,1,I,CA,950,,FRM,,,N,More than 90 d
104496467476,C,SUNTRUST MORTGAGE INC.,7.5,65000,180,01/2000,02/2000,55,,2.0,29.0,789.0,N,P,SF,1,P,NC,283,,FRM,768.0,,N,More than 90 d
104500932318,R,OTHER,8.44,71000,360,01/2000,03/2000,90,,2.0,31.0,739.0,N,P,SF,1,P,FL,339,17.0,FRM,688.0,1.0,N,More than 90 d
104501141988,R,OTHER,7.35,114000,360,11/1999,01/2000,94,,1.0,,742.0,Y,P,SF,1,P,PA,180,30.0,FRM,,1.0,N,More than 90 d
104520606701,C,FLAGSTAR BANK  FSB,8.0,140000,360,11/1999,01/2000,47,,2.0,23.0,748.0,N,P,SF,1,P,CA,956,,FRM,769.0,,N,More than 90 d
104522466871,C,WELLS FARGO BANK  N.A.,7.625,106000,360,11/1999,01/2000,95,,2.0,50.0,669.0,Y,P,SF,1,P,LA,711,30.0,FRM,751.0,1.0,N,60 days
104523615878,C,NETBANK FUNDING SERVICES,7.625,200000,360,12/1999,02/2000,77,,2.0,18.0,772.0,N,P,SF,1,P,MN,553,,FRM,750.0,,N,More than 90 d
104536318763,B,JPMORGAN CHASE BANK  NA,8.125,152000,360,12/1999,02/2000,79,,1.0,28.0,673.0,N,C,SF,1,P,MN,554,,FRM,,,N,More than 90 d
104542652053,C,CITIMORTGAGE  INC.,7.625,190000,180,02/2000,04/2000,62,,2.0,36.0,,N,P,SF,1,P,AZ,852,,FRM,754.0,,Y,More than 90 d
104545252362,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.75,204000,180,03/2000,04/2000,80,,4.0,42.0,678.0,N,P,SF,1,S,TN,377,,FRM,747.0,,N,More than 90 d
104551287769,B,REGIONS BANK,8.125,75000,360,12/1999,02/2000,58,,2.0,20.0,759.0,N,R,SF,1,P,IN,460,,FRM,791.0,,N,More than 90 d
104565629416,R,JPMORGAN CHASE BANK  NA,7.625,180000,360,12/1999,02/2000,80,,2.0,26.0,687.0,N,P,SF,1,P,CA,956,,FRM,722.0,,N,More than 90 d
104573846418,R,OTHER,8.0,190000,360,12/1999,02/2000,84,,2.0,36.0,774.0,N,P,SF,1,P,NY,110,12.0,FRM,779.0,1.0,N,More than 90 d
104579015727,R,JP MORGAN CHASE BANK  NA,7.625,194000,360,12/1999,02/2000,80,,2.0,37.0,694.0,N,P,PU,1,P,TN,370,,FRM,780.0,,N,More than 90 d
104587234034,R,OTHER,7.625,220000,360,12/1999,01/2000,73,,2.0,42.0,653.0,N,P,SF,1,P,PR,7,,FRM,747.0,,N,More than 90 d
104592445614,C,BANK OF AMERICA  N.A.,7.875,155000,360,11/1999,01/2000,80,,2.0,40.0,744.0,N,R,SF,1,P,UT,840,,FRM,719.0,,N,More than 90 d
104600306353,C,OTHER,8.125,173000,360,02/2000,04/2000,79,,2.0,36.0,630.0,Y,P,SF,1,P,CA,921,,FRM,,,N,More than 90 d
104608090898,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.0,70000,360,01/2000,03/2000,93,,1.0,44.0,714.0,N,P,SF,1,P,FL,331,30.0,FRM,,1.0,N,More than 90 d
104616998049,B,FLAGSTAR BANK  FSB,7.875,120000,180,12/1999,02/2000,50,,1.0,10.0,,N,P,SF,1,S,FL,330,,FRM,,,N,More than 90 d
104625166042,R,REGIONS BANK,8.125,114000,360,01/2000,03/2000,86,,2.0,59.0,719.0,N,C,SF,1,P,GA,301,25.0,FRM,741.0,1.0,N,More than 90 d
104636688272,C,GMAC MORTGAGE  LLC,7.0,206000,360,04/1999,06/1999,95,,2.0,30.0,796.0,Y,P,SF,1,P,IL,600,30.0,FRM,779.0,1.0,N,90 days
104638658549,C,CITIMORTGAGE  INC.,7.75,113000,360,11/1999,01/2000,63,,2.0,33.0,628.0,N,P,SF,1,P,LA,700,,FRM,,,N,More than 90 d
104639374099,R,OTHER,8.5,140000,360,12/1999,02/2000,85,,1.0,,,N,P,SF,1,P,MD,210,12.0,FRM,,1.0,N,More than 90 d
104640335839,C,JPMORGAN CHASE BANK  NA,8.0,184000,360,12/1999,02/2000,80,,2.0,33.0,716.0,N,R,SF,1,P,AZ,863,,FRM,692.0,,N,90 days
104641137443,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,198000,360,02/2000,04/2000,80,,2.0,32.0,776.0,N,P,SF,1,P,MD,210,,FRM,,,N,More than 90 d
104652671515,B,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,114000,240,01/2000,03/2000,80,,2.0,24.0,697.0,N,C,SF,1,P,OH,448,,FRM,710.0,,N,More than 90 d
104653868483,R,SUNTRUST MORTGAGE INC.,7.125,149000,180,05/1999,07/1999,60,,2.0,34.0,615.0,N,P,SF,1,P,FL,344,,FRM,,,N,More than 90 d
104657170903,R,WELLS FARGO BANK  N.A.,7.75,29000,360,12/1999,02/2000,94,,2.0,55.0,641.0,N,P,CO,1,S,OK,730,30.0,FRM,649.0,1.0,N,90 days
104659332892,C,FLAGSTAR BANK  FSB,7.75,225000,360,11/1999,01/2000,69,,2.0,33.0,694.0,N,C,SF,1,P,CA,920,,FRM,713.0,,N,More than 90 d
104663462111,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.375,33000,360,12/1999,02/2000,56,,1.0,41.0,699.0,N,R,SF,1,I,FL,325,,FRM,,,N,More than 90 d
104676420724,C,BANK OF AMERICA  N.A.,7.75,111000,360,12/1999,02/2000,58,,2.0,48.0,707.0,N,P,PU,1,P,CA,928,,FRM,762.0,,N,More than 90 d
104676646543,R,SUNTRUST MORTGAGE INC.,7.875,146000,360,09/1999,10/1999,97,,2.0,27.0,727.0,N,P,SF,1,P,TN,377,18.0,FRM,,1.0,N,More than 90 d
104719630525,B,BANK OF AMERICA  N.A.,8.125,135000,360,01/2000,03/2000,70,,2.0,40.0,680.0,N,P,PU,1,P,FL,328,,FRM,732.0,,N,More than 90 d
104719922558,R,BANK OF AMERICA  N.A.,8.125,55000,360,01/2000,03/2000,43,,2.0,15.0,768.0,N,P,SF,1,P,AZ,864,,FRM,784.0,,N,More than 90 d
104720107498,R,OTHER,8.125,95000,360,02/2000,04/2000,52,,,,,U,C,SF,1,P,IL,600,,FRM,,,N,More than 90 d
104727251749,B,JPMORGAN CHASE BANK  NA,8.0,106000,360,01/2000,03/2000,72,,2.0,20.0,650.0,N,C,SF,1,P,OR,972,,FRM,640.0,,N,More than 90 d
104727827079,R,CITIMORTGAGE  INC.,7.875,225000,360,01/2000,03/2000,68,,2.0,39.0,753.0,N,P,SF,1,P,NY,117,,FRM,751.0,,N,More than 90 d
104761764905,C,GMAC MORTGAGE  LLC,8.25,200000,360,01/2000,03/2000,70,,1.0,48.0,701.0,N,P,SF,1,P,PA,193,,FRM,,,N,More than 90 d
104779836334,C,AMTRUST BANK,7.75,68000,360,01/2000,03/2000,90,,2.0,25.0,721.0,N,P,SF,1,P,KY,411,25.0,FRM,748.0,1.0,N,More than 90 d
104789316874,R,BANK OF AMERICA  N.A.,8.375,151000,360,03/2000,05/2000,80,,1.0,46.0,660.0,N,P,SF,1,P,NC,276,,FRM,,,N,90 days
104793081809,R,USAA FEDERAL SAVINGS BANK,8.25,165000,360,03/2000,04/2000,73,,2.0,38.0,760.0,N,P,SF,1,P,CA,922,,FRM,759.0,,N,More than 90 d
104794977214,R,BANK OF AMERICA  N.A.,7.0,218000,180,03/2000,05/2000,80,,2.0,25.0,660.0,N,P,PU,1,P,TX,750,,FRM,691.0,,N,More than 90 d
104810313852,R,JPMORGAN CHASE BANK  NA,8.125,50000,360,02/2000,04/2000,42,,1.0,34.0,645.0,N,C,SF,1,P,WA,989,,FRM,,,N,More than 90 d
104810703342,R,OTHER,8.375,50000,180,02/2000,04/2000,43,,1.0,6.0,785.0,N,R,PU,1,P,NC,275,,FRM,,,N,More than 90 d
104815689890,C,WELLS FARGO BANK  N.A.,8.0,85000,360,01/2000,03/2000,90,,1.0,26.0,669.0,N,P,SF,1,P,GA,308,25.0,FRM,,1.0,N,More than 90 d
104825061735,R,RBC MORTGAGE COMPANY,8.875,77000,360,02/2000,04/2000,70,,2.0,56.0,632.0,N,P,PU,1,P,MO,640,,FRM,582.0,,N,More than 90 d
104825434244,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.5,41000,360,09/1999,11/1999,90,,1.0,35.0,753.0,N,P,SF,1,P,FL,333,25.0,FRM,,1.0,N,90 days
104836232427,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.375,106000,360,12/1999,02/2000,85,,2.0,27.0,648.0,N,R,SF,1,P,CO,814,12.0,FRM,646.0,1.0,N,More than 90 d
104861138108,B,BANK OF AMERICA  N.A.,8.125,63000,180,03/2000,04/2000,50,,1.0,37.0,702.0,N,P,SF,1,P,MO,633,,FRM,,,N,More than 90 d
104879544403,C,JPMORGAN CHASE BANK  NA,8.75,51000,360,02/2000,04/2000,39,,1.0,31.0,778.0,N,P,PU,1,P,FL,322,,FRM,,,N,More than 90 d
104879974939,C,CITIMORTGAGE  INC.,7.5,192000,360,01/2000,03/2000,80,,2.0,38.0,620.0,N,C,SF,1,P,MN,550,,FRM,731.0,,N,More than 90 d
104888418611,R,USAA FEDERAL SAVINGS BANK,8.0,42000,240,02/2000,04/2000,90,,1.0,34.0,749.0,N,P,SF,1,P,TX,781,12.0,FRM,,1.0,N,More than 90 d
104904928728,R,BANK OF AMERICA  N.A.,8.0,135000,360,12/1999,02/2000,87,,2.0,23.0,613.0,N,R,SF,1,P,OH,440,25.0,FRM,654.0,1.0,N,More than 90 d
104907076780,B,JPMORGAN CHASE BANK  NA,7.875,105000,360,12/1999,02/2000,66,,1.0,28.0,711.0,N,C,CO,1,P,CA,921,,FRM,,,N,More than 90 d
104908943544,C,BANK OF AMERICA  N.A.,8.5,144000,360,02/2000,04/2000,95,,1.0,32.0,738.0,N,P,SF,1,P,MN,559,25.0,FRM,,1.0,N,More than 90 d
104914138751,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.25,123000,360,02/2000,04/2000,95,,1.0,38.0,653.0,N,P,SF,1,P,FL,337,30.0,FRM,,1.0,N,90 days
104926366877,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.0,240000,360,12/1999,02/2000,84,,2.0,31.0,754.0,Y,P,SF,1,P,NJ,70,12.0,FRM,742.0,1.0,N,More than 90 d
104931708436,C,BANK OF AMERICA  N.A.,8.375,82000,360,11/1999,01/2000,80,,1.0,15.0,769.0,N,P,CO,1,P,ME,41,,FRM,,,N,More than 90 d
104931947451,R,CITIMORTGAGE  INC.,7.5,51000,360,11/1999,01/2000,64,,1.0,23.0,803.0,N,R,SF,1,P,NH,38,,FRM,,,N,More than 90 d
104935255743,C,SUNTRUST MORTGAGE INC.,7.5,57000,360,03/1999,04/1999,97,,1.0,18.0,721.0,Y,P,SF,1,P,TN,384,18.0,FRM,,1.0,N,More than 90 d
104935963839,C,JPMORGAN CHASE BANK  NA,8.5,118000,360,01/2000,03/2000,95,,2.0,40.0,681.0,Y,P,SF,1,P,NJ,87,30.0,FRM,722.0,1.0,N,More than 90 d
104938304461,R,GMAC MORTGAGE  LLC,6.99,181000,360,11/1999,01/2000,56,,2.0,29.0,787.0,N,R,SF,1,P,CA,906,,FRM,787.0,,N,More than 90 d
104948676710,C,AMTRUST BANK,8.5,225000,360,02/2000,04/2000,57,,2.0,,618.0,N,R,SF,1,P,UT,840,,FRM,627.0,,N,90 days
104949749938,R,HARWOOD STREET FUNDING I  LLC,8.375,110000,360,12/1999,02/2000,95,,2.0,50.0,678.0,Y,P,SF,1,P,NJ,77,30.0,FRM,748.0,1.0,N,More than 90 d
104950440562,C,BANK OF AMERICA  N.A.,8.125,48000,360,01/2000,03/2000,80,,2.0,30.0,782.0,N,P,CO,1,S,RI,28,,FRM,746.0,,N,More than 90 d
104963774345,B,OTHER,8.625,120000,360,02/2000,04/2000,86,,2.0,28.0,767.0,N,P,SF,1,P,OH,450,25.0,FRM,698.0,1.0,N,More than 90 d
104973619061,C,BANK OF AMERICA  N.A.,8.125,67000,360,12/1999,02/2000,95,,2.0,24.0,744.0,N,P,SF,1,P,MI,480,25.0,FRM,667.0,1.0,N,60 days
104980886990,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.375,105000,360,11/1999,01/2000,90,,1.0,60.0,625.0,N,P,SF,1,S,CA,922,30.0,FRM,,1.0,N,More than 90 d
104988412843,C,AMTRUST BANK,8.625,214000,360,02/2000,04/2000,95,,1.0,45.0,697.0,N,P,SF,1,P,MI,481,30.0,FRM,,1.0,N,More than 90 d
105005646427,B,JPMORGAN CHASE BANK  NA,8.25,93000,360,01/2000,03/2000,72,,2.0,47.0,669.0,N,P,CO,1,S,NJ,82,,FRM,680.0,,N,More than 90 d
105013879082,R,JPMORGAN CHASE BANK  NA,7.5,80000,360,11/1999,02/2000,64,,2.0,28.0,643.0,N,R,SF,1,P,UT,841,,FRM,,,N,90 days
105016773844,R,OTHER,8.5,121000,360,02/2000,04/2000,92,,1.0,48.0,700.0,Y,P,SF,1,P,MD,210,25.0,FRM,,1.0,N,90 days
105020750265,C,BANK OF AMERICA  N.A.,8.625,77000,360,02/2000,04/2000,25,,2.0,32.0,717.0,N,C,SF,1,S,MI,480,,FRM,732.0,,N,More than 90 d
105027533879,R,REGIONS BANK,7.5,225000,360,11/1999,01/2000,95,,2.0,28.0,719.0,N,P,SF,1,P,GA,300,25.0,FRM,718.0,1.0,N,More than 90 d
105035961340,R,OTHER,8.75,100000,360,03/2000,05/2000,50,,2.0,36.0,555.0,N,C,SF,1,P,NJ,73,,FRM,607.0,,N,30 days
105037204500,C,SUNTRUST MORTGAGE INC.,8.25,100000,360,01/2000,03/2000,72,,2.0,32.0,787.0,N,P,SF,1,P,IL,622,,FRM,793.0,,N,More than 90 d
105043756183,R,SUNTRUST MORTGAGE INC.,9.375,154000,360,03/2000,04/2000,70,,1.0,20.0,752.0,N,R,SF,1,P,MI,480,,FRM,,,N,More than 90 d
105048162455,B,JPMORGAN CHASE BANK  NA,8.25,58000,360,11/1999,01/2000,93,,1.0,14.0,740.0,Y,P,SF,1,P,NC,286,30.0,FRM,,1.0,N,More than 90 d
105049389510,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.5,166000,360,09/1999,11/1999,95,,1.0,43.0,680.0,Y,P,SF,1,P,FL,334,30.0,FRM,,1.0,N,90 days
105056197377,R,OTHER,8.0,211000,360,01/2000,03/2000,90,,2.0,31.0,701.0,N,P,SF,1,P,CA,917,25.0,FRM,686.0,1.0,N,More than 90 d
105062425297,C,SUNTRUST MORTGAGE INC.,7.75,128000,180,01/2000,04/2000,93,,2.0,40.0,623.0,N,R,SF,1,P,MO,640,30.0,FRM,647.0,1.0,N,60 days
105069628392,C,JPMORGAN CHASE BANK  NA,7.125,105000,360,01/2000,03/2000,47,,2.0,19.0,789.0,Y,P,SF,1,P,PA,194,,FRM,791.0,,N,More than 90 d
105070839478,C,AMTRUST BANK,8.25,100000,360,11/1999,01/2000,73,,2.0,57.0,782.0,N,P,SF,1,P,IL,605,,FRM,784.0,,N,More than 90 d
105075066774,B,FLAGSTAR BANK  FSB,8.25,113000,240,11/1999,01/2000,89,,3.0,33.0,679.0,N,R,SF,1,P,MI,484,12.0,FRM,709.0,1.0,N,90 days
105075927233,R,JPMORGAN CHASE BANK  NA,7.625,38000,180,01/2000,03/2000,47,,1.0,38.0,677.0,N,R,PU,1,P,CO,815,,FRM,,,N,90 days
105079782909,B,JPMORGAN CHASE BANK  NA,7.75,166000,360,12/1999,02/2000,80,,1.0,29.0,759.0,N,P,SF,1,P,IL,607,,FRM,,,N,More than 90 d
105080363066,R,SUNTRUST MORTGAGE INC.,7.0,75000,180,09/1999,10/1999,79,,2.0,21.0,650.0,N,P,SF,1,P,FL,347,,FRM,650.0,,N,More than 90 d
105081026557,C,CITIMORTGAGE  INC.,7.875,50000,180,02/2000,04/2000,34,,2.0,22.0,,Y,P,SF,1,P,MA,10,,FRM,,,N,More than 90 d
105092799840,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.375,129000,360,12/1999,02/2000,97,,1.0,43.0,684.0,Y,P,SF,1,P,OR,973,18.0,FRM,,1.0,N,More than 90 d
105110160068,R,JPMORGAN CHASE BANK  NA,8.375,175000,360,01/2000,03/2000,80,,1.0,64.0,683.0,Y,P,SF,1,P,MA,21,,FRM,,,N,More than 90 d
105114927749,C,BANK OF AMERICA  N.A.,7.875,112000,360,12/1999,02/2000,90,,2.0,56.0,737.0,N,P,PU,1,P,NV,891,25.0,FRM,728.0,1.0,N,More than 90 d
105123439010,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.125,186000,360,12/1999,02/2000,95,,1.0,31.0,630.0,N,P,SF,1,P,NV,891,30.0,FRM,,1.0,N,More than 90 d
105129008101,C,CITIMORTGAGE  INC.,7.625,175000,360,11/1999,01/2000,73,,1.0,29.0,715.0,N,C,SF,1,P,WA,982,,FRM,,,N,More than 90 d
105148361011,C,GE MORTGAGE SERVICES  LLC,7.25,145000,180,11/1999,01/2000,59,,2.0,,744.0,N,P,SF,1,P,OH,430,,FRM,,,N,More than 90 d
105148757089,C,JPMORGAN CHASE BANK  NA,8.0,143000,360,11/1999,01/2000,73,,2.0,17.0,694.0,N,R,SF,1,P,LA,700,,FRM,803.0,,N,More than 90 d
105158022780,B,NETBANK FUNDING SERVICES,8.125,96000,360,01/2000,03/2000,80,,1.0,17.0,790.0,N,P,SF,1,S,CA,956,,FRM,,,N,More than 90 d
105159594844,R,JPMORGAN CHASE BANK  NA,7.5,100000,360,12/1999,02/2000,62,,2.0,43.0,726.0,N,P,SF,1,P,GA,302,,FRM,745.0,,N,More than 90 d
105174287979,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,35000,180,12/1999,02/2000,78,,2.0,30.0,692.0,N,P,CP,1,P,NY,104,,FRM,,,N,More than 90 d
105177341385,R,CITIMORTGAGE  INC.,7.75,136000,360,11/1999,01/2000,80,,2.0,31.0,749.0,N,P,SF,1,P,OH,431,,FRM,760.0,,N,More than 90 d
105187150990,R,OTHER,8.0,98000,180,01/2000,03/2000,51,,2.0,40.0,711.0,N,P,PU,1,P,MD,208,,FRM,771.0,,N,More than 90 d
105190562820,C,AMTRUST BANK,7.5,240000,360,10/1999,12/1999,48,,1.0,31.0,790.0,N,P,SF,1,P,TX,770,,FRM,,,N,More than 90 d
105197286900,B,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.0,114000,360,01/2000,03/2000,80,,2.0,35.0,718.0,N,P,SF,1,P,IN,460,,FRM,730.0,,N,More than 90 d
105201424519,R,OTHER,7.875,122000,360,02/2000,04/2000,95,,2.0,38.0,,Y,P,SF,1,P,FL,335,18.0,FRM,,1.0,N,90 days
105202464401,R,GMAC MORTGAGE  LLC,7.625,150000,240,12/1999,02/2000,71,,2.0,16.0,699.0,N,R,SF,1,S,CA,951,,FRM,699.0,,N,90 days
105209419527,R,JPMORGAN CHASE BANK  NA,8.5,76000,360,01/2000,03/2000,80,,1.0,29.0,790.0,N,P,SF,1,P,PA,170,,FRM,,,N,More than 90 d
105216902424,C,AMTRUST BANK,8.375,99000,360,10/1999,12/1999,80,,1.0,45.0,775.0,N,P,SF,1,I,TX,752,,FRM,,,N,More than 90 d
105224694865,B,BANK OF AMERICA  N.A.,8.125,65000,180,01/2000,03/2000,37,,2.0,,763.0,N,P,SF,1,P,WI,543,,FRM,762.0,,N,More than 90 d
105234630274,C,JPMORGAN CHASE BANK  NA,7.875,100000,360,11/1999,01/2000,87,,2.0,28.0,732.0,N,P,SF,1,P,WI,530,17.0,FRM,,1.0,N,More than 90 d
105252394559,C,JPMORGAN CHASE BANK  NA,8.125,121000,360,02/2000,04/2000,56,,3.0,10.0,756.0,N,R,SF,1,S,AL,360,,FRM,765.0,,N,More than 90 d
105267045918,R,OTHER,7.375,120000,180,12/1999,02/2000,74,,1.0,4.0,754.0,N,R,SF,1,P,MN,559,,FRM,,,N,More than 90 d
105278068508,R,GMAC MORTGAGE  LLC,8.0,72000,180,02/2000,04/2000,90,,2.0,25.0,666.0,N,P,CO,1,P,CO,804,25.0,FRM,672.0,1.0,N,More than 90 d
105284029001,R,OTHER,8.25,90000,360,01/2000,03/2000,37,,1.0,29.0,796.0,N,R,SF,1,P,MO,630,,FRM,,,N,More than 90 d
105288005772,R,OTHER,8.25,87000,360,02/2000,04/2000,79,,2.0,27.0,794.0,N,P,SF,1,S,FL,328,,FRM,788.0,,N,More than 90 d
105297013956,B,BANK OF AMERICA  N.A.,8.875,127000,360,02/2000,04/2000,84,,2.0,47.0,662.0,N,R,SF,1,P,IN,463,12.0,FRM,655.0,2.0,N,90 days
105297532129,R,OTHER,8.0,117000,360,01/2000,03/2000,80,,2.0,47.0,656.0,Y,P,SF,1,P,AZ,852,,FRM,669.0,,N,More than 90 d
105348890662,R,JPMORGAN CHASE BANK  NA,8.5,37000,360,01/2000,03/2000,73,,2.0,25.0,737.0,N,P,SF,1,I,FL,333,,FRM,,,N,More than 90 d
105364539640,C,REGIONS BANK,7.875,65000,360,01/2000,03/2000,77,,2.0,24.0,677.0,N,R,SF,1,P,LA,705,,FRM,694.0,,N,60 days
105367116671,R,WELLS FARGO BANK  N.A.,8.375,39000,360,11/1999,01/2000,63,,3.0,,795.0,N,R,CO,1,P,FL,334,,FRM,796.0,,N,not delinquent
105368533232,R,OTHER,8.5,57000,360,01/2000,03/2000,80,,1.0,40.0,757.0,N,P,CP,1,P,NY,100,,FRM,,,N,More than 90 d
105370708473,B,OTHER,8.5,122000,360,12/1999,02/2000,90,,2.0,44.0,645.0,N,P,SF,1,P,MI,481,17.0,FRM,628.0,1.0,N,More than 90 d
105370912312,B,JPMORGAN CHASE BANK  NA,7.75,80000,360,01/2000,03/2000,54,,2.0,21.0,751.0,N,P,PU,1,P,AZ,853,,FRM,754.0,,N,More than 90 d
105375811458,R,OTHER,8.25,229000,360,12/1999,02/2000,75,,2.0,36.0,779.0,N,C,SF,1,P,WI,535,,FRM,794.0,,N,More than 90 d
105378619783,R,OTHER,8.0,217000,360,12/1999,02/2000,72,,2.0,49.0,751.0,N,P,SF,1,P,NV,891,,FRM,750.0,,N,More than 90 d
105383997882,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.25,130000,360,01/2000,03/2000,95,,2.0,13.0,656.0,N,P,SF,1,P,AZ,853,25.0,FRM,712.0,1.0,N,More than 90 d
105387690725,B,JPMORGAN CHASE BANK  NA,7.875,149000,360,01/2000,03/2000,95,,2.0,34.0,717.0,Y,P,PU,1,P,FL,328,25.0,FRM,734.0,1.0,N,More than 90 d
105398849019,R,OTHER,7.875,63000,180,11/1999,01/2000,63,,1.0,36.0,655.0,N,C,SF,1,P,GA,302,,FRM,,,N,90 days
105403284629,C,JPMORGAN CHASE BANK  NA,7.875,176000,360,01/2000,03/2000,90,,2.0,25.0,755.0,N,P,SF,1,P,AZ,856,25.0,FRM,,1.0,N,More than 90 d
105419410349,R,OTHER,9.375,100000,360,02/2000,04/2000,95,,2.0,40.0,722.0,N,P,SF,1,P,CA,959,25.0,FRM,,2.0,N,More than 90 d
105423545479,R,CITIMORTGAGE  INC.,8.375,92000,360,01/2000,03/2000,80,,2.0,18.0,781.0,N,R,SF,1,P,NY,125,,FRM,718.0,,N,More than 90 d
105425123002,C,REGIONS BANK,7.75,250000,180,12/1999,02/2000,68,,2.0,36.0,775.0,N,P,SF,1,P,IN,461,,FRM,686.0,,N,More than 90 d
105447742965,B,JPMORGAN CHASE BANK  NA,8.125,135000,360,12/1999,02/2000,90,,2.0,45.0,702.0,N,R,SF,1,P,WA,992,25.0,FRM,658.0,1.0,N,30 days
105448434942,C,SUNTRUST MORTGAGE INC.,7.875,126000,360,12/1999,02/2000,75,,1.0,38.0,651.0,N,C,SF,1,P,VA,232,,FRM,,,N,More than 90 d
105459109348,R,USAA FEDERAL SAVINGS BANK,8.25,30000,360,02/2000,04/2000,95,,1.0,36.0,690.0,Y,P,SF,1,P,OH,452,25.0,FRM,,1.0,N,More than 90 d
105470364423,B,JPMORGAN CHASE BANK  NA,8.5,35000,360,02/2000,04/2000,75,,1.0,8.0,657.0,N,C,SF,1,P,AL,352,,FRM,,,N,90 days
105482528599,R,OTHER,8.375,50000,180,02/2000,04/2000,74,,2.0,19.0,761.0,N,C,SF,1,P,IN,472,,FRM,672.0,,N,More than 90 d
105483481466,C,AMTRUST BANK,8.25,118000,360,01/2000,03/2000,79,,2.0,42.0,683.0,N,R,SF,1,P,RI,29,,FRM,701.0,,N,More than 90 d
105488553192,C,AMTRUST BANK,7.875,94000,360,11/1999,01/2000,71,,1.0,48.0,724.0,N,P,CO,1,P,OH,430,,FRM,,,N,More than 90 d
105490374934,R,WELLS FARGO BANK  N.A.,8.125,125000,360,02/2000,04/2000,75,,1.0,39.0,708.0,N,R,SF,1,P,SC,295,,FRM,,,N,More than 90 d
105520041139,R,SUNTRUST MORTGAGE INC.,7.75,185000,360,01/2000,03/2000,49,,1.0,39.0,742.0,Y,P,SF,1,P,PA,193,,FRM,,,N,More than 90 d
