loanID,origChannel,sellerName,origIntRate,orgUPB,orgLoanTerm,orginationDate,firstPaymentDate,orgLTV,orgCombinedLTV,numBorrowers,orgDebttoIncomeRatio,borrowerCreditScoreAtOrigination,firstTimeHomeBuyer,loanPurpose,propType,numUnits,occType,propertyState,zipCodeShort,priMortgageInsurancePercent,prodType,coBorrowerCreditScoreAtOrigination,mortInsType,reloMortIndicator
118895360390,C,AMTRUST BANK,7.5,210000,360,01/2000,03/2000,80,,1,29,720,N,P,SF,1,P,CA,920,,FRM,,,N
118897533278,B,BANK OF AMERICA  N.A.,8.25,174000,240,02/2000,04/2000,80,,1,31,655,N,R,SF,1,P,MD,214,,FRM,,,N
118909277957,R,REGIONS BANK,8,39000,180,01/2000,03/2000,85,,1,38,576,N,R,SF,1,P,TN,373,12,FRM,,1,N
118909563054,C,BANK OF AMERICA  N.A.,8.625,195000,360,01/2000,03/2000,75,,1,36,639,N,C,SF,1,P,MA,014,,FRM,,,N
118911960226,R,GMAC MORTGAGE  LLC,8.625,69000,360,01/2000,03/2000,80,,1,,704,N,P,SF,1,P,WI,549,,FRM,,,N
118912665195,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.625,75000,180,01/2000,03/2000,36,,1,46,576,N,C,SF,1,P,NY,120,,FRM,,,N
118935941276,R,REGIONS BANK,7.75,83000,360,11/1999,01/2000,77,,1,31,743,N,R,SF,1,P,AR,724,,FRM,,,N
118939054948,R,OTHER,7.875,62000,360,12/1999,02/2000,75,,2,22,659,N,P,SF,1,P,OH,442,,FRM,751,,N
118948717983,B,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.75,79000,360,12/1999,02/2000,95,,1,27,,Y,P,SF,1,P,MO,657,25,FRM,,1,N
118954050183,C,OTHER,8.25,143000,360,01/2000,03/2000,80,,2,63,781,N,P,SF,1,P,GA,300,,FRM,799,,N
118959635712,C,NETBANK FUNDING SERVICES,8.25,123000,360,01/2000,03/2000,85,,2,36,687,N,P,SF,1,P,IL,601,12,FRM,650,1,N
118963238035,R,OTHER,8.5,54000,180,02/2000,04/2000,46,,1,22,714,Y,P,SF,1,P,AZ,852,,FRM,,,N
118963567876,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.625,56000,240,12/1999,02/2000,90,,2,35,779,N,R,SF,1,P,TX,786,25,FRM,766,1,N
118968263770,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.75,184000,360,12/1999,02/2000,95,,2,35,704,N,P,SF,1,P,CT,064,30,FRM,673,1,N
118975834007,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.75,165000,360,02/2000,04/2000,79,,2,45,715,N,P,SF,1,P,NC,275,,FRM,723,,Y
118990002947,B,OTHER,7.875,99000,360,01/2000,03/2000,97,,1,35,748,N,P,SF,1,P,CA,953,18,FRM,,1,N
118998290771,R,USAA FEDERAL SAVINGS BANK,7.5,98000,360,12/1999,02/2000,95,,2,25,765,Y,P,SF,1,P,TX,761,30,FRM,679,1,N
119000287913,R,USAA FEDERAL SAVINGS BANK,8.5,28000,360,01/2000,03/2000,24,,2,,791,N,R,SF,1,P,AZ,856,,FRM,786,,N
119001627679,C,FLAGSTAR BANK  FSB,8.25,156000,360,02/2000,03/2000,95,,2,32,740,N,P,SF,1,P,IL,625,30,FRM,759,1,N
119003227919,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8,74000,180,02/2000,04/2000,95,,1,41,758,N,P,SF,1,P,KS,675,25,FRM,,1,N
119021211066,R,USAA FEDERAL SAVINGS BANK,8.125,61000,180,01/2000,03/2000,48,,2,11,792,N,R,SF,1,P,IL,601,,FRM,801,,N
119023357407,R,BANK OF AMERICA  N.A.,8.375,170000,360,02/2000,04/2000,75,,2,35,708,Y,P,SF,1,P,NY,125,,FRM,650,,N
119025123147,R,JPMORGAN CHASE BANK  NA,7.875,185000,360,01/2000,03/2000,67,,2,34,766,N,P,SF,1,P,NY,117,,FRM,744,,N
119035855701,R,OTHER,7.75,129000,360,12/1999,02/2000,79,,1,26,609,N,P,SF,1,P,UT,840,,FRM,,,N
119037727165,R,OTHER,8,137000,360,11/1999,01/2000,80,,2,31,671,N,P,SF,1,P,FL,334,,FRM,693,,N
119045114718,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.5,94000,360,12/1999,02/2000,80,,1,38,728,Y,P,SF,1,P,PA,194,,FRM,,,N
119049823910,R,JP MORGAN CHASE BANK  NA,8.15,98000,360,12/1999,01/2000,74,,1,40,645,N,R,SF,1,P,IL,606,,FRM,,,N
119052313837,B,OTHER,8.5,90000,360,07/1999,09/1999,80,,,,,U,P,SF,1,I,VA,223,,FRM,,,N
119071412355,C,BANK OF AMERICA  N.A.,7.875,71000,360,12/1999,02/2000,70,,2,30,632,N,C,CO,1,P,GA,315,,FRM,640,,N
119072466352,B,JPMORGAN CHASE BANK  NA,7.75,127000,360,12/1999,02/2000,63,,2,41,749,N,P,SF,1,P,OH,454,,FRM,751,,N
119074409272,C,FLAGSTAR BANK  FSB,8.75,126000,360,01/2000,03/2000,90,,2,57,652,N,R,SF,1,P,MI,493,25,FRM,704,1,N
119082042086,B,OTHER,7.875,98000,360,01/2000,03/2000,80,,2,29,811,N,P,SF,1,P,KY,403,,FRM,773,,N
119086623160,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.625,90000,360,11/1999,01/2000,90,,1,30,779,N,P,SF,1,S,GA,302,30,FRM,,1,N
119099165520,C,AMTRUST BANK,8.375,124000,360,01/2000,03/2000,95,,2,31,654,N,P,SF,1,P,NJ,074,30,FRM,717,1,N
119126825867,R,OTHER,8.375,165000,360,02/2000,04/2000,97,,2,51,699,N,P,SF,1,P,MN,553,30,FRM,714,1,N
119127127999,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.375,60000,180,12/1999,02/2000,75,,2,17,730,N,P,SF,1,P,GA,308,,FRM,,,N
119127438218,R,CITIMORTGAGE  INC.,8.375,42000,180,01/2000,03/2000,62,,1,29,572,N,C,SF,1,P,OH,441,,FRM,,,N
119127748676,R,JPMORGAN CHASE BANK  NA,8.125,65000,360,02/2000,04/2000,37,,2,26,680,N,P,SF,1,P,TX,759,,FRM,716,,N
119129305351,R,OTHER,8.25,180000,360,12/1999,02/2000,86,,2,56,680,N,P,SF,1,P,CA,957,17,FRM,725,1,N
119131124042,R,JPMORGAN CHASE BANK  NA,8.875,55000,360,02/2000,04/2000,35,,4,36,,N,C,SF,1,S,MA,026,,FRM,808,,N
119138578880,R,JPMORGAN CHASE BANK  NA,8.5,182000,360,12/1999,02/2000,97,,2,23,625,N,P,SF,1,P,NV,895,18,FRM,673,1,N
119142163115,B,JPMORGAN CHASE BANK  NA,8.25,74000,360,12/1999,02/2000,80,,1,32,650,N,R,SF,1,P,AZ,857,,FRM,,,N
119152840119,C,GMAC MORTGAGE  LLC,7.625,143000,360,12/1999,02/2000,80,,2,36,791,N,P,SF,1,P,NJ,080,,FRM,798,,N
119154783301,C,OTHER,8.375,216000,360,01/2000,03/2000,90,,1,45,684,Y,P,SF,1,P,AZ,860,25,FRM,,1,N
119166478799,B,OTHER,8.125,52000,360,12/1999,02/2000,78,,2,17,722,N,P,SF,1,P,MO,634,,FRM,738,,N
119175913099,C,JPMORGAN CHASE BANK  NA,8,102000,360,12/1999,02/2000,80,,2,24,675,N,P,SF,1,P,AZ,857,,FRM,,,N
119191662128,B,JPMORGAN CHASE BANK  NA,7.625,260000,360,11/1999,01/2000,79,,2,,607,N,P,SF,2,P,CA,900,,FRM,,,N
119199509834,B,FLAGSTAR BANK  FSB,8,240000,360,12/1999,02/2000,79,,2,21,648,N,P,SF,1,P,NY,109,,FRM,657,,N
119201256537,B,JPMORGAN CHASE BANK  NA,7.875,176000,360,11/1999,01/2000,88,,2,49,777,N,R,SF,1,P,CO,800,25,FRM,719,1,N
119214790804,R,OTHER,7.5,91000,360,01/2000,03/2000,93,,1,38,735,Y,P,SF,1,P,PA,160,25,FRM,,1,N
119216175956,C,SUNTRUST MORTGAGE INC.,8.25,139000,360,02/2000,04/2000,85,,2,50,644,N,R,SF,1,P,MO,644,12,FRM,607,1,N
119220132547,R,OTHER,7.875,64000,360,12/1999,02/2000,37,,2,39,643,N,C,SF,1,P,LA,705,,FRM,652,,N
119222906977,R,WELLS FARGO BANK  N.A.,8.75,67000,360,02/2000,04/2000,50,,1,30,776,N,R,SF,1,P,MI,481,,FRM,,,N
119232031726,R,JP MORGAN CHASE BANK  NA,7.95,114000,360,01/2000,03/2000,49,,2,42,686,N,C,SF,1,P,IL,605,,FRM,675,,N
119236797116,R,OTHER,7.75,137000,360,11/1999,01/2000,75,,2,38,743,N,P,SF,1,P,GA,300,,FRM,629,,N
119238586542,R,OTHER,8,228000,360,12/1999,02/2000,95,,2,37,628,Y,P,SF,1,P,MD,210,25,FRM,,1,N
119241299441,R,OTHER,8.75,177000,360,11/1999,01/2000,97,,2,37,743,N,P,PU,1,P,TX,750,18,FRM,709,1,N
119242771382,R,OTHER,7.875,52000,360,01/2000,03/2000,80,,1,27,798,Y,P,SF,1,P,PA,187,,FRM,,,N
119245682427,R,GMAC MORTGAGE  LLC,7.5,40000,180,12/1999,02/2000,30,,2,20,798,N,P,SF,1,P,NC,272,,FRM,790,,N
119247280327,C,BANK OF AMERICA  N.A.,7.75,121000,360,11/1999,01/2000,95,,2,36,694,Y,P,SF,1,P,OR,970,25,FRM,724,1,N
119256501481,R,FLAGSTAR BANK  FSB,7.875,145000,360,12/1999,02/2000,59,,2,36,751,N,R,SF,1,P,CO,811,,FRM,728,,N
119260230204,R,GMAC MORTGAGE  LLC,8.375,176000,360,01/2000,03/2000,90,,2,51,742,N,P,SF,1,P,MI,483,17,FRM,752,1,N
119277641018,C,OTHER,8.125,47000,360,11/1999,01/2000,80,,1,,679,N,P,CO,1,P,IL,600,,FRM,,,N
119281217117,R,JPMORGAN CHASE BANK  NA,7.5,74000,180,12/1999,02/2000,68,,2,28,761,N,R,SF,1,P,OH,441,,FRM,793,,N
119282005136,C,OTHER,7.875,98000,180,12/1999,02/2000,80,,,,,U,P,SF,1,I,SC,297,,FRM,,,N
119282358092,C,JPMORGAN CHASE BANK  NA,7.875,113000,360,11/1999,01/2000,95,,2,23,648,Y,P,SF,1,P,PA,191,25,FRM,,1,N
119287287767,R,OTHER,8.25,104000,360,12/1999,02/2000,80,,2,31,754,N,P,SF,1,P,MI,480,,FRM,789,,N
119287841813,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.375,150000,360,12/1999,02/2000,94,,2,40,646,Y,P,SF,1,P,NY,117,30,FRM,,1,N
119295120005,R,OTHER,8.5,134000,360,03/2000,04/2000,95,,1,43,657,N,P,SF,1,P,MI,494,30,FRM,,1,N
119314867332,R,GMAC MORTGAGE  LLC,8.625,175000,360,01/2000,03/2000,80,,2,52,687,N,P,SF,1,P,MI,480,,FRM,651,,N
119318781763,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8,128000,360,11/1999,01/2000,95,,2,39,603,Y,P,SF,1,P,FL,331,30,FRM,,1,N
119326164291,R,OTHER,7.75,100000,360,12/1999,02/2000,44,,1,55,,N,C,CO,1,P,MI,484,,FRM,,,N
119326847153,B,JPMORGAN CHASE BANK  NA,7.25,148000,360,12/1999,02/2000,80,,1,30,774,Y,P,CO,1,P,CA,917,,FRM,,,N
119335986062,C,BANK OF AMERICA  N.A.,7.875,99000,360,12/1999,02/2000,97,,1,42,700,N,P,SF,1,P,CT,064,18,FRM,,1,N
119354909648,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,240000,360,12/1999,02/2000,64,,1,16,741,N,P,SF,1,P,FL,329,,FRM,,,N
119365279096,C,FLAGSTAR BANK  FSB,8.25,45000,180,10/1999,12/1999,62,,3,45,716,N,C,SF,1,P,TN,373,,FRM,670,,N
119373561944,B,CITIMORTGAGE  INC.,8.125,166000,360,01/2000,03/2000,95,,2,40,575,N,P,SF,1,P,CA,960,25,FRM,605,1,N
119375586578,C,JPMORGAN CHASE BANK  NA,8.25,120000,360,01/2000,03/2000,80,,1,30,754,N,P,SF,1,P,KS,662,,FRM,,,N
119380551602,C,BANK OF AMERICA  N.A.,8.875,53000,360,02/2000,04/2000,46,,1,49,512,N,C,SF,1,P,MI,480,,FRM,,,N
119395490746,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.5,124000,360,12/1999,02/2000,78,,2,34,764,N,P,SF,1,P,TX,760,,FRM,,,N
119397104206,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.625,104000,240,01/2000,03/2000,80,,1,32,784,N,P,SF,1,P,PA,150,,FRM,,,N
119406398560,R,CITIMORTGAGE  INC.,8.25,130000,360,11/1999,01/2000,90,,2,44,653,N,P,SF,1,P,CA,913,25,FRM,656,1,N
119409249757,C,JPMORGAN CHASE BANK  NA,7.875,157000,360,11/1999,01/2000,85,,1,42,654,N,C,SF,1,P,CA,945,12,FRM,,1,N
119414332100,R,OTHER,7.45,103000,360,11/1999,01/2000,79,,2,41,741,Y,P,SF,1,P,PA,152,,FRM,774,,N
119419059997,B,FLAGSTAR BANK  FSB,7,100000,180,02/2000,04/2000,74,,1,26,698,N,P,SF,1,P,CA,921,,FRM,,,N
119421266104,R,OTHER,8.875,160000,360,02/2000,04/2000,80,,2,48,726,N,P,SF,1,P,NC,281,,FRM,674,,N
119435925058,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.625,174000,360,11/1999,01/2000,80,,2,13,785,N,P,SF,1,P,GA,303,,FRM,775,,N
119448963592,B,BANK OF AMERICA  N.A.,7.875,68000,300,12/1999,02/2000,74,,1,,668,N,C,SF,1,P,OH,446,,FRM,,,N
119454253433,C,OTHER,7.75,95000,360,02/2000,04/2000,78,,1,45,628,N,R,SF,1,P,MS,394,,FRM,,,N
119455292566,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,34000,360,10/1999,12/1999,80,,1,14,768,Y,P,CP,1,P,NY,105,,FRM,,,N
119458770655,C,AMTRUST BANK,7.5,137000,180,01/2000,03/2000,71,,2,29,778,N,R,SF,1,P,NC,279,,FRM,771,,N
119465447229,C,JPMORGAN CHASE BANK  NA,8.25,110000,360,01/2000,03/2000,63,,2,59,687,Y,P,SF,1,P,TN,381,,FRM,725,,N
119476172378,C,OTHER,8.25,30000,360,10/1999,12/1999,95,,2,31,805,N,P,SF,1,P,TX,750,30,FRM,771,1,N
119486970782,C,JPMORGAN CHASE BANK  NA,7.125,139000,360,12/1999,02/2000,76,,2,30,769,N,P,PU,1,P,NJ,080,,FRM,730,,N
119487598673,C,JPMORGAN CHASE BANK  NA,7.75,240000,360,12/1999,02/2000,78,,2,36,724,N,P,PU,1,P,GA,302,,FRM,764,,N
119491090063,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,27000,180,01/2000,03/2000,11,,1,33,698,N,C,SF,1,P,CA,920,,FRM,,,N
119499625954,B,BANK OF AMERICA  N.A.,7.625,61000,360,02/2000,04/2000,51,,1,21,776,N,C,PU,1,P,VA,223,,FRM,,,N
119512234938,R,OTHER,8.75,62000,360,11/1999,01/2000,97,,1,42,775,N,P,SF,1,P,OH,436,18,FRM,,1,N
119522141552,C,OTHER,8.625,68000,360,02/2000,04/2000,80,,2,45,709,N,P,SF,1,P,IN,468,,FRM,772,,N
119522337674,R,CITIMORTGAGE  INC.,8.25,75000,360,02/2000,04/2000,61,,1,31,805,N,P,SF,1,P,OH,440,,FRM,,,N
119522528257,R,OTHER,8.875,64000,360,03/2000,05/2000,95,,2,27,615,N,P,SF,1,P,MO,631,30,FRM,,1,N
119535225101,C,JPMORGAN CHASE BANK  NA,7.625,50000,180,12/1999,02/2000,58,,1,24,,Y,P,CO,1,P,MD,208,,FRM,,,N
119542005503,R,SUNTRUST MORTGAGE INC.,7.5,50000,180,12/1999,01/2000,29,,2,14,748,N,P,SF,1,P,FL,338,,FRM,748,,N
119543182468,C,GMAC MORTGAGE  LLC,8.25,240000,360,10/1999,12/1999,77,,2,12,806,N,P,SF,1,P,CA,915,,FRM,793,,N
119544711114,C,OTHER,7.75,181000,360,11/1999,01/2000,95,,2,43,711,N,P,SF,1,P,MS,391,25,FRM,783,1,N
119550769172,B,FLAGSTAR BANK  FSB,8,240000,360,12/1999,02/2000,79,,2,28,762,N,P,SF,1,P,MI,483,,FRM,753,,N
119551951549,C,JPMORGAN CHASE BANK  NA,8,133000,360,02/2000,04/2000,80,,1,22,788,N,P,SF,1,P,TN,379,,FRM,,,N
119556809715,R,HARWOOD STREET FUNDING I  LLC,7.875,172000,360,12/1999,02/2000,80,,2,50,758,N,P,PU,1,P,TX,770,,FRM,774,,N
119563464804,R,OTHER,8.5,74000,240,12/1999,02/2000,90,,1,29,766,N,P,CO,1,P,PR,009,,FRM,,,N
119581946992,R,OTHER,8,121000,360,01/2000,03/2000,89,,2,48,777,N,P,SF,1,P,WI,530,17,FRM,,1,N
119583968026,R,OTHER,7.875,144000,360,11/1999,01/2000,93,,2,41,612,N,P,SF,1,P,NY,115,35,FRM,514,1,N
119591806923,R,RBC MORTGAGE COMPANY,7.5,170000,360,11/1999,01/2000,63,,2,45,698,N,P,SF,1,P,IL,600,,FRM,695,,N
119623460490,R,SUNTRUST MORTGAGE INC.,7.875,193000,352,10/1999,12/1999,92,,2,19,733,N,P,SF,1,P,FL,342,25,FRM,733,1,N
119642820951,B,JPMORGAN CHASE BANK  NA,7.875,176000,360,11/1999,01/2000,91,,2,28,699,N,R,SF,1,P,OR,970,30,FRM,711,1,N
119647782676,B,BANK OF AMERICA  N.A.,8.25,136000,360,03/2000,05/2000,83,,2,41,696,N,R,SF,1,P,CA,906,12,FRM,654,1,N
119648637769,B,SUNTRUST MORTGAGE INC.,8.125,191000,360,12/1999,02/2000,91,,2,62,737,N,P,SF,1,P,MD,210,25,FRM,738,1,N
119668925496,R,OTHER,8.5,84000,360,02/2000,04/2000,80,,2,29,685,Y,P,SF,1,P,MS,395,,FRM,671,,N
119675460109,R,BANK OF AMERICA  N.A.,8.375,130000,360,02/2000,04/2000,80,,1,42,586,N,P,SF,1,P,FL,331,,FRM,,,N
119679802830,R,JPMORGAN CHASE BANK  NA,8.25,155000,360,11/1999,01/2000,72,,2,32,648,N,P,SF,1,P,NH,030,,FRM,,,N
119684299246,R,GMAC MORTGAGE  LLC,8.25,155000,360,01/2000,03/2000,80,,1,,679,N,P,SF,1,P,CA,952,,FRM,,,N
119685489150,R,OLD KENT MORTGAGE COMPANY,7,149000,180,12/1999,02/2000,85,,1,59,690,Y,P,SF,1,P,AZ,850,6,FRM,,1,N
119692662919,B,JPMORGAN CHASE BANK  NA,8.25,139000,360,12/1999,02/2000,80,,2,22,622,Y,P,SF,1,P,PA,196,,FRM,616,,N
119698105316,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,138000,360,11/1999,01/2000,90,,1,34,697,Y,P,SF,1,P,GA,300,25,FRM,,1,N
119703600174,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.625,124000,360,11/1999,01/2000,95,,2,31,675,N,P,SF,1,P,CO,801,30,FRM,686,1,N
119712265516,R,OTHER,7.375,44000,180,12/1999,02/2000,50,,2,22,561,N,C,SF,1,P,TN,377,,FRM,,,N
119723391635,R,GMAC MORTGAGE  LLC,7.875,39000,180,11/1999,01/2000,35,,2,22,647,N,R,SF,1,P,OR,973,,FRM,677,,N
119731855386,B,FLAGSTAR BANK  FSB,7.5,185000,360,12/1999,02/2000,70,,1,,620,N,P,SF,2,P,NJ,073,,FRM,,,N
119732572694,B,SUNTRUST MORTGAGE INC.,7.75,162000,360,01/2000,03/2000,79,,2,41,720,N,R,SF,1,P,MO,630,,FRM,731,,N
119744885955,R,OTHER,8.25,55000,360,02/2000,04/2000,53,,1,22,782,N,P,SF,1,P,AZ,853,,FRM,,,N
119751233104,R,OTHER,7.875,106000,360,12/1999,02/2000,80,,2,35,,N,P,SF,1,P,NY,141,,FRM,758,,N
119758685369,R,OTHER,6.375,110000,180,07/1999,09/1999,65,,2,28,814,Y,P,SF,1,P,RI,028,,FRM,,,N
119779705654,R,HARWOOD STREET FUNDING I  LLC,8.125,162000,360,12/1999,02/2000,95,,3,37,653,N,P,PU,1,P,WA,983,30,FRM,657,1,N
119789928397,R,RBC MORTGAGE COMPANY,8.5,82000,360,11/1999,01/2000,80,,2,28,727,N,R,SF,1,P,IN,465,,FRM,733,,N
119803331517,B,BANK OF AMERICA  N.A.,8.125,80000,360,01/2000,03/2000,72,,2,35,719,N,R,SF,1,P,IN,463,,FRM,750,,N
119806648033,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.375,200000,360,12/1999,02/2000,85,,2,29,720,N,P,SF,1,P,AZ,856,12,FRM,717,1,Y
119811910751,C,BANK OF AMERICA  N.A.,8.375,120000,360,02/2000,04/2000,86,,1,25,767,N,P,SF,1,P,VA,234,17,FRM,,1,N
119817869800,R,REGIONS BANK,6.35,129000,360,11/1999,01/2000,95,,1,46,721,N,P,SF,1,P,AL,358,30,FRM,,1,N
119819907467,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,95000,180,02/2000,04/2000,40,,2,55,719,Y,P,SF,1,P,VA,223,,FRM,,,N
119823517405,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.125,87000,360,12/1999,02/2000,80,,2,43,645,N,C,SF,1,P,IL,600,,FRM,,,N
119827376587,C,AMTRUST BANK,8.375,175000,360,01/2000,03/2000,32,,2,39,786,N,R,SF,1,P,UT,845,,FRM,738,,N
119829774441,B,REGIONS BANK,8.25,64000,360,01/2000,03/2000,85,,1,22,612,N,P,CO,1,S,FL,335,12,FRM,,1,N
119834548263,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,128000,360,12/1999,02/2000,80,,2,64,628,N,C,SF,1,P,MA,010,,FRM,791,,N
119849903634,R,WELLS FARGO BANK  N.A.,7.625,70000,360,12/1999,02/2000,65,,1,30,765,N,P,CO,1,P,CT,064,,FRM,,,Y
119852092098,R,WELLS FARGO BANK  N.A.,7.875,128000,360,12/1999,02/2000,87,,2,33,711,N,P,SF,1,P,CA,956,17,FRM,675,1,N
119852227616,B,CITIMORTGAGE  INC.,8.125,55000,360,10/1999,12/1999,80,,2,15,732,N,P,MH,1,S,WA,985,,FRM,725,,N
119863490241,B,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,158000,240,12/1999,02/2000,95,,2,58,716,N,R,SF,1,P,FL,337,30,FRM,756,1,N
119864323201,R,GMAC MORTGAGE  LLC,7,42000,180,12/1999,01/2000,53,,2,53,710,N,R,SF,1,P,TX,780,,FRM,744,,N
119874850173,C,BANK OF AMERICA  N.A.,8.375,109000,360,12/1999,02/2000,80,,2,47,633,N,P,CO,1,S,MI,481,,FRM,679,,N
119875825777,R,OTHER,8.625,43000,360,02/2000,04/2000,95,,1,41,741,N,P,SF,1,P,TX,768,30,FRM,,1,N
119884046366,R,BANK OF AMERICA  N.A.,8.25,105000,360,01/2000,03/2000,78,,2,35,722,N,P,SF,1,I,WA,981,,FRM,717,,N
119888549993,R,USAA FEDERAL SAVINGS BANK,7.625,160000,360,12/1999,02/2000,80,,1,30,754,N,P,SF,1,P,TX,784,,FRM,,,N
119899612562,R,BANK OF AMERICA  N.A.,8.375,125000,360,02/2000,04/2000,54,,2,55,740,N,P,SF,1,P,IL,604,,FRM,720,,N
119905756417,B,BANK OF AMERICA  N.A.,8.5,133000,360,02/2000,04/2000,97,,1,45,646,N,P,MH,1,P,AZ,853,30,FRM,,1,N
119910498729,C,GMAC MORTGAGE  LLC,7.5,120000,360,01/2000,03/2000,80,,3,26,650,N,P,SF,1,S,NJ,087,,FRM,767,,N
119912446798,C,NETBANK FUNDING SERVICES,7.25,104000,360,01/2000,03/2000,95,,1,37,618,Y,P,SF,1,P,IN,462,30,FRM,,1,N
119913356136,R,GMAC MORTGAGE  LLC,8.125,90000,360,01/2000,03/2000,78,,2,36,678,N,C,SF,1,P,CA,921,,FRM,674,,N
119915092547,R,USAA FEDERAL SAVINGS BANK,8.25,49000,180,11/1999,01/2000,95,,1,11,741,N,P,SF,1,P,CA,937,25,FRM,,1,N
119919268414,R,OTHER,7.875,134000,360,12/1999,02/2000,53,,2,,701,N,P,SF,1,S,NV,895,,FRM,765,,N
119922720170,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,80000,360,12/1999,02/2000,53,,2,29,623,N,C,SF,1,P,IL,605,,FRM,,,N
119929063255,C,JPMORGAN CHASE BANK  NA,8.125,96000,360,02/2000,04/2000,80,,1,41,649,N,P,SF,1,P,NC,280,,FRM,,,N
119944975807,C,JPMORGAN CHASE BANK  NA,8,174000,360,02/2000,04/2000,70,,1,52,753,Y,P,CO,1,P,CA,920,,FRM,,,N
119947603512,R,JPMORGAN CHASE BANK  NA,7.875,81000,360,11/1999,01/2000,49,,1,41,629,N,P,SF,1,P,FL,331,,FRM,,,N
119949575510,R,RBC MORTGAGE COMPANY,8.125,118000,360,02/2000,04/2000,80,,1,40,767,Y,P,SF,1,P,OR,972,,FRM,,,N
119962866264,B,FLAGSTAR BANK  FSB,7.75,147000,360,12/1999,02/2000,50,,2,44,707,N,C,SF,1,P,UT,840,,FRM,656,,N
119963944321,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.25,76000,360,12/1999,02/2000,70,,1,61,709,N,P,SF,2,I,NY,142,,FRM,,,N
119989313372,R,OTHER,8.125,114000,360,11/1999,01/2000,37,,2,31,734,N,P,SF,1,P,IL,601,,FRM,742,,N
119997222429,R,WELLS FARGO BANK  N.A.,7.5,221000,360,11/1999,01/2000,80,,2,41,652,N,C,SF,1,P,GA,300,,FRM,683,,N
120000718429,R,BANK OF AMERICA  N.A.,6.875,135000,360,11/1999,01/2000,79,,2,28,722,N,P,SF,1,P,TX,754,,FRM,788,,N
120028858542,C,JPMORGAN CHASE BANK  NA,7.125,219000,180,12/1999,02/2000,79,,2,42,697,N,P,SF,1,P,GA,300,,FRM,,,N
120036393380,R,OTHER,7.75,144000,360,11/1999,01/2000,80,,1,47,724,N,R,CO,1,P,CA,913,,FRM,,,N
120036725832,C,NETBANK FUNDING SERVICES,7.375,220000,360,12/1999,02/2000,80,,1,52,722,N,P,SF,3,P,MA,021,,FRM,,,N
120037351693,R,SUNTRUST MORTGAGE INC.,7.875,134000,360,08/1999,10/1999,93,,2,34,756,N,P,SF,1,P,NC,275,30,FRM,716,1,N
120044791977,R,HARWOOD STREET FUNDING I  LLC,8.125,199000,360,12/1999,02/2000,75,,2,45,670,N,P,PU,1,P,FL,342,,FRM,712,,N
120045900122,R,FLAGSTAR BANK  FSB,7.5,114000,180,01/2000,03/2000,65,,2,42,767,N,R,SF,1,P,MD,219,,FRM,,,N
120053935525,R,JP MORGAN CHASE BANK  NA,8.2,41000,360,11/1999,01/2000,70,,2,34,744,Y,P,SF,1,P,IN,462,,FRM,,,N
120055491123,B,JPMORGAN CHASE BANK  NA,8,124000,360,02/2000,04/2000,95,,1,50,766,Y,P,PU,1,P,MD,207,25,FRM,,1,N
120065038834,R,SUNTRUST MORTGAGE INC.,7.875,224000,360,10/1999,12/1999,80,,2,29,745,N,P,SF,1,P,FL,320,,FRM,741,,N
120095833752,R,OTHER,8.125,102000,360,11/1999,01/2000,70,,4,33,727,N,R,SF,1,P,UT,846,,FRM,679,,N
120118593870,B,OTHER,8,76000,360,11/1999,12/1999,95,,2,46,722,N,P,SF,1,P,IL,624,25,FRM,763,1,N
120119120123,R,JPMORGAN CHASE BANK  NA,8,78000,360,11/1999,01/2000,97,,1,34,678,Y,P,SF,1,P,FL,337,30,FRM,,1,N
